GU191019.1	1	0
GU191019.1	2	0
GU191019.1	3	0
GU191019.1	4	0
GU191019.1	5	0
GU191019.1	6	0
GU191019.1	7	0
GU191019.1	8	0
GU191019.1	9	0
GU191019.1	10	0
GU191019.1	11	0
GU191019.1	12	0
GU191019.1	13	0
GU191019.1	14	0
GU191019.1	15	0
GU191019.1	16	0
GU191019.1	17	0
GU191019.1	18	0
GU191019.1	19	0
GU191019.1	20	0
GU191019.1	21	0
GU191019.1	22	0
GU191019.1	23	0
GU191019.1	24	0
GU191019.1	25	0
GU191019.1	26	0
GU191019.1	27	0
GU191019.1	28	0
GU191019.1	29	0
GU191019.1	30	0
GU191019.1	31	0
GU191019.1	32	0
GU191019.1	33	0
GU191019.1	34	0
GU191019.1	35	0
GU191019.1	36	0
GU191019.1	37	0
GU191019.1	38	0
GU191019.1	39	0
GU191019.1	40	0
GU191019.1	41	0
GU191019.1	42	0
GU191019.1	43	0
GU191019.1	44	0
GU191019.1	45	0
GU191019.1	46	0
GU191019.1	47	0
GU191019.1	48	0
GU191019.1	49	0
GU191019.1	50	0
GU191019.1	51	0
GU191019.1	52	0
GU191019.1	53	0
GU191019.1	54	0
GU191019.1	55	0
GU191019.1	56	0
GU191019.1	57	0
GU191019.1	58	0
GU191019.1	59	0
GU191019.1	60	0
GU191019.1	61	0
GU191019.1	62	0
GU191019.1	63	0
GU191019.1	64	0
GU191019.1	65	0
GU191019.1	66	0
GU191019.1	67	0
GU191019.1	68	0
GU191019.1	69	0
GU191019.1	70	0
GU191019.1	71	0
GU191019.1	72	0
GU191019.1	73	0
GU191019.1	74	0
GU191019.1	75	0
GU191019.1	76	0
GU191019.1	77	0
GU191019.1	78	0
GU191019.1	79	0
GU191019.1	80	0
GU191019.1	81	0
GU191019.1	82	0
GU191019.1	83	0
GU191019.1	84	0
GU191019.1	85	0
GU191019.1	86	0
GU191019.1	87	0
GU191019.1	88	0
GU191019.1	89	0
GU191019.1	90	0
GU191019.1	91	0
GU191019.1	92	0
GU191019.1	93	0
GU191019.1	94	0
GU191019.1	95	0
GU191019.1	96	0
GU191019.1	97	0
GU191019.1	98	0
GU191019.1	99	0
GU191019.1	100	0
GU191019.1	101	0
GU191019.1	102	0
GU191019.1	103	0
GU191019.1	104	0
GU191019.1	105	0
GU191019.1	106	0
GU191019.1	107	0
GU191019.1	108	0
GU191019.1	109	0
GU191019.1	110	0
GU191019.1	111	0
GU191019.1	112	0
GU191019.1	113	0
GU191019.1	114	0
GU191019.1	115	0
GU191019.1	116	0
GU191019.1	117	0
GU191019.1	118	0
GU191019.1	119	0
GU191019.1	120	0
GU191019.1	121	0
GU191019.1	122	0
GU191019.1	123	0
GU191019.1	124	0
GU191019.1	125	0
GU191019.1	126	0
GU191019.1	127	0
GU191019.1	128	0
GU191019.1	129	0
GU191019.1	130	0
GU191019.1	131	0
GU191019.1	132	0
GU191019.1	133	0
GU191019.1	134	0
GU191019.1	135	0
GU191019.1	136	0
GU191019.1	137	0
GU191019.1	138	0
GU191019.1	139	0
GU191019.1	140	0
GU191019.1	141	0
GU191019.1	142	0
GU191019.1	143	0
GU191019.1	144	0
GU191019.1	145	0
GU191019.1	146	0
GU191019.1	147	0
GU191019.1	148	0
GU191019.1	149	0
GU191019.1	150	0
GU191019.1	151	0
GU191019.1	152	0
GU191019.1	153	0
GU191019.1	154	0
GU191019.1	155	0
GU191019.1	156	0
GU191019.1	157	0
GU191019.1	158	0
GU191019.1	159	0
GU191019.1	160	0
GU191019.1	161	0
GU191019.1	162	0
GU191019.1	163	0
GU191019.1	164	0
GU191019.1	165	0
GU191019.1	166	0
GU191019.1	167	0
GU191019.1	168	0
GU191019.1	169	0
GU191019.1	170	0
GU191019.1	171	0
GU191019.1	172	0
GU191019.1	173	0
GU191019.1	174	0
GU191019.1	175	0
GU191019.1	176	0
GU191019.1	177	0
GU191019.1	178	0
GU191019.1	179	0
GU191019.1	180	0
GU191019.1	181	0
GU191019.1	182	0
GU191019.1	183	0
GU191019.1	184	0
GU191019.1	185	0
GU191019.1	186	0
GU191019.1	187	0
GU191019.1	188	0
GU191019.1	189	0
GU191019.1	190	0
GU191019.1	191	0
GU191019.1	192	0
GU191019.1	193	0
GU191019.1	194	0
GU191019.1	195	0
GU191019.1	196	0
GU191019.1	197	0
GU191019.1	198	0
GU191019.1	199	0
GU191019.1	200	0
GU191019.1	201	0
GU191019.1	202	0
GU191019.1	203	0
GU191019.1	204	0
GU191019.1	205	0
GU191019.1	206	0
GU191019.1	207	0
GU191019.1	208	0
GU191019.1	209	0
GU191019.1	210	0
GU191019.1	211	0
GU191019.1	212	0
GU191019.1	213	0
GU191019.1	214	0
GU191019.1	215	0
GU191019.1	216	2
GU191019.1	217	2
GU191019.1	218	2
GU191019.1	219	2
GU191019.1	220	2
GU191019.1	221	2
GU191019.1	222	2
GU191019.1	223	2
GU191019.1	224	2
GU191019.1	225	2
GU191019.1	226	2
GU191019.1	227	2
GU191019.1	228	2
GU191019.1	229	2
GU191019.1	230	2
GU191019.1	231	2
GU191019.1	232	2
GU191019.1	233	2
GU191019.1	234	2
GU191019.1	235	0
GU191019.1	236	0
GU191019.1	237	0
GU191019.1	238	0
GU191019.1	239	0
GU191019.1	240	0
GU191019.1	241	0
GU191019.1	242	0
GU191019.1	243	0
GU191019.1	244	0
GU191019.1	245	0
GU191019.1	246	0
GU191019.1	247	0
GU191019.1	248	0
GU191019.1	249	0
GU191019.1	250	0
GU191019.1	251	0
GU191019.1	252	0
GU191019.1	253	0
GU191019.1	254	0
GU191019.1	255	0
GU191019.1	256	0
GU191019.1	257	0
GU191019.1	258	0
GU191019.1	259	0
GU191019.1	260	0
GU191019.1	261	0
GU191019.1	262	0
GU191019.1	263	0
GU191019.1	264	0
GU191019.1	265	0
GU191019.1	266	0
GU191019.1	267	0
GU191019.1	268	0
GU191019.1	269	0
GU191019.1	270	0
GU191019.1	271	0
GU191019.1	272	0
GU191019.1	273	0
GU191019.1	274	0
GU191019.1	275	0
GU191019.1	276	0
GU191019.1	277	0
GU191019.1	278	0
GU191019.1	279	0
GU191019.1	280	0
GU191019.1	281	0
GU191019.1	282	0
GU191019.1	283	0
GU191019.1	284	0
GU191019.1	285	0
GU191019.1	286	0
GU191019.1	287	0
GU191019.1	288	0
GU191019.1	289	0
GU191019.1	290	0
GU191019.1	291	0
GU191019.1	292	0
GU191019.1	293	0
GU191019.1	294	0
GU191019.1	295	0
GU191019.1	296	0
GU191019.1	297	0
GU191019.1	298	0
GU191019.1	299	0
GU191019.1	300	0
GU191019.1	301	0
GU191019.1	302	0
GU191019.1	303	0
GU191019.1	304	0
GU191019.1	305	0
GU191019.1	306	0
GU191019.1	307	0
GU191019.1	308	0
GU191019.1	309	0
GU191019.1	310	0
GU191019.1	311	0
GU191019.1	312	0
GU191019.1	313	0
GU191019.1	314	0
GU191019.1	315	0
GU191019.1	316	0
GU191019.1	317	0
GU191019.1	318	0
GU191019.1	319	0
GU191019.1	320	0
GU191019.1	321	0
GU191019.1	322	0
GU191019.1	323	0
GU191019.1	324	0
GU191019.1	325	0
GU191019.1	326	0
GU191019.1	327	0
GU191019.1	328	0
GU191019.1	329	0
GU191019.1	330	0
GU191019.1	331	0
GU191019.1	332	0
GU191019.1	333	0
GU191019.1	334	0
GU191019.1	335	0
GU191019.1	336	0
GU191019.1	337	0
GU191019.1	338	0
GU191019.1	339	0
GU191019.1	340	0
GU191019.1	341	0
GU191019.1	342	0
GU191019.1	343	0
GU191019.1	344	0
GU191019.1	345	0
GU191019.1	346	0
GU191019.1	347	0
GU191019.1	348	0
GU191019.1	349	0
GU191019.1	350	0
GU191019.1	351	0
GU191019.1	352	0
GU191019.1	353	0
GU191019.1	354	0
GU191019.1	355	0
GU191019.1	356	0
GU191019.1	357	0
GU191019.1	358	0
GU191019.1	359	0
GU191019.1	360	0
GU191019.1	361	0
GU191019.1	362	0
GU191019.1	363	0
GU191019.1	364	0
GU191019.1	365	0
GU191019.1	366	0
GU191019.1	367	0
GU191019.1	368	0
GU191019.1	369	0
GU191019.1	370	0
GU191019.1	371	0
GU191019.1	372	0
GU191019.1	373	0
GU191019.1	374	0
GU191019.1	375	0
GU191019.1	376	0
GU191019.1	377	0
GU191019.1	378	0
GU191019.1	379	0
GU191019.1	380	0
GU191019.1	381	0
GU191019.1	382	0
GU191019.1	383	0
GU191019.1	384	1
GU191019.1	385	1
GU191019.1	386	1
GU191019.1	387	1
GU191019.1	388	1
GU191019.1	389	1
GU191019.1	390	1
GU191019.1	391	1
GU191019.1	392	1
GU191019.1	393	1
GU191019.1	394	1
GU191019.1	395	1
GU191019.1	396	2
GU191019.1	397	2
GU191019.1	398	2
GU191019.1	399	2
GU191019.1	400	2
GU191019.1	401	2
GU191019.1	402	2
GU191019.1	403	2
GU191019.1	404	2
GU191019.1	405	2
GU191019.1	406	2
GU191019.1	407	2
GU191019.1	408	2
GU191019.1	409	2
GU191019.1	410	2
GU191019.1	411	2
GU191019.1	412	2
GU191019.1	413	2
GU191019.1	414	2
GU191019.1	415	2
GU191019.1	416	2
GU191019.1	417	2
GU191019.1	418	2
GU191019.1	419	2
GU191019.1	420	2
GU191019.1	421	2
GU191019.1	422	2
GU191019.1	423	2
GU191019.1	424	3
GU191019.1	425	3
GU191019.1	426	4
GU191019.1	427	4
GU191019.1	428	4
GU191019.1	429	4
GU191019.1	430	4
GU191019.1	431	4
GU191019.1	432	4
GU191019.1	433	4
GU191019.1	434	4
GU191019.1	435	4
GU191019.1	436	4
GU191019.1	437	4
GU191019.1	438	4
GU191019.1	439	4
GU191019.1	440	4
GU191019.1	441	4
GU191019.1	442	4
GU191019.1	443	4
GU191019.1	444	4
GU191019.1	445	4
GU191019.1	446	4
GU191019.1	447	4
GU191019.1	448	4
GU191019.1	449	4
GU191019.1	450	4
GU191019.1	451	4
GU191019.1	452	4
GU191019.1	453	4
GU191019.1	454	4
GU191019.1	455	4
GU191019.1	456	4
GU191019.1	457	4
GU191019.1	458	4
GU191019.1	459	4
GU191019.1	460	4
GU191019.1	461	4
GU191019.1	462	4
GU191019.1	463	4
GU191019.1	464	4
GU191019.1	465	4
GU191019.1	466	4
GU191019.1	467	4
GU191019.1	468	6
GU191019.1	469	6
GU191019.1	470	6
GU191019.1	471	6
GU191019.1	472	6
GU191019.1	473	6
GU191019.1	474	6
GU191019.1	475	6
GU191019.1	476	6
GU191019.1	477	6
GU191019.1	478	6
GU191019.1	479	7
GU191019.1	480	7
GU191019.1	481	7
GU191019.1	482	7
GU191019.1	483	7
GU191019.1	484	7
GU191019.1	485	7
GU191019.1	486	7
GU191019.1	487	7
GU191019.1	488	7
GU191019.1	489	8
GU191019.1	490	8
GU191019.1	491	8
GU191019.1	492	8
GU191019.1	493	8
GU191019.1	494	9
GU191019.1	495	9
GU191019.1	496	9
GU191019.1	497	9
GU191019.1	498	9
GU191019.1	499	9
GU191019.1	500	9
GU191019.1	501	9
GU191019.1	502	9
GU191019.1	503	9
GU191019.1	504	9
GU191019.1	505	9
GU191019.1	506	9
GU191019.1	507	9
GU191019.1	508	9
GU191019.1	509	9
GU191019.1	510	9
GU191019.1	511	9
GU191019.1	512	9
GU191019.1	513	9
GU191019.1	514	9
GU191019.1	515	9
GU191019.1	516	8
GU191019.1	517	8
GU191019.1	518	8
GU191019.1	519	8
GU191019.1	520	8
GU191019.1	521	8
GU191019.1	522	8
GU191019.1	523	8
GU191019.1	524	8
GU191019.1	525	8
GU191019.1	526	8
GU191019.1	527	8
GU191019.1	528	8
GU191019.1	529	8
GU191019.1	530	8
GU191019.1	531	8
GU191019.1	532	8
GU191019.1	533	8
GU191019.1	534	8
GU191019.1	535	9
GU191019.1	536	9
GU191019.1	537	9
GU191019.1	538	10
GU191019.1	539	10
GU191019.1	540	10
GU191019.1	541	10
GU191019.1	542	11
GU191019.1	543	11
GU191019.1	544	11
GU191019.1	545	11
GU191019.1	546	11
GU191019.1	547	10
GU191019.1	548	10
GU191019.1	549	10
GU191019.1	550	10
GU191019.1	551	10
GU191019.1	552	10
GU191019.1	553	10
GU191019.1	554	10
GU191019.1	555	10
GU191019.1	556	10
GU191019.1	557	10
GU191019.1	558	11
GU191019.1	559	11
GU191019.1	560	11
GU191019.1	561	11
GU191019.1	562	11
GU191019.1	563	11
GU191019.1	564	11
GU191019.1	565	11
GU191019.1	566	11
GU191019.1	567	12
GU191019.1	568	12
GU191019.1	569	12
GU191019.1	570	12
GU191019.1	571	12
GU191019.1	572	12
GU191019.1	573	12
GU191019.1	574	12
GU191019.1	575	11
GU191019.1	576	11
GU191019.1	577	10
GU191019.1	578	10
GU191019.1	579	10
GU191019.1	580	10
GU191019.1	581	10
GU191019.1	582	10
GU191019.1	583	10
GU191019.1	584	10
GU191019.1	585	10
GU191019.1	586	10
GU191019.1	587	10
GU191019.1	588	10
GU191019.1	589	10
GU191019.1	590	10
GU191019.1	591	10
GU191019.1	592	10
GU191019.1	593	11
GU191019.1	594	11
GU191019.1	595	11
GU191019.1	596	11
GU191019.1	597	11
GU191019.1	598	11
GU191019.1	599	11
GU191019.1	600	11
GU191019.1	601	11
GU191019.1	602	11
GU191019.1	603	11
GU191019.1	604	11
GU191019.1	605	11
GU191019.1	606	11
GU191019.1	607	11
GU191019.1	608	11
GU191019.1	609	11
GU191019.1	610	11
GU191019.1	611	11
GU191019.1	612	11
GU191019.1	613	11
GU191019.1	614	11
GU191019.1	615	11
GU191019.1	616	11
GU191019.1	617	11
GU191019.1	618	11
GU191019.1	619	9
GU191019.1	620	9
GU191019.1	621	9
GU191019.1	622	9
GU191019.1	623	9
GU191019.1	624	9
GU191019.1	625	9
GU191019.1	626	9
GU191019.1	627	9
GU191019.1	628	9
GU191019.1	629	10
GU191019.1	630	9
GU191019.1	631	10
GU191019.1	632	10
