X73487.1	1	0
X73487.1	2	0
X73487.1	3	0
X73487.1	4	0
X73487.1	5	0
X73487.1	6	0
X73487.1	7	0
X73487.1	8	6
X73487.1	9	6
X73487.1	10	6
X73487.1	11	6
X73487.1	12	6
X73487.1	13	6
X73487.1	14	6
X73487.1	15	6
X73487.1	16	6
X73487.1	17	6
X73487.1	18	6
X73487.1	19	6
X73487.1	20	6
X73487.1	21	6
X73487.1	22	6
X73487.1	23	6
X73487.1	24	6
X73487.1	25	6
X73487.1	26	6
X73487.1	27	6
X73487.1	28	6
X73487.1	29	6
X73487.1	30	6
X73487.1	31	6
X73487.1	32	6
X73487.1	33	6
X73487.1	34	6
X73487.1	35	6
X73487.1	36	6
X73487.1	37	6
X73487.1	38	6
X73487.1	39	6
X73487.1	40	6
X73487.1	41	6
X73487.1	42	6
X73487.1	43	6
X73487.1	44	6
X73487.1	45	6
X73487.1	46	6
X73487.1	47	6
X73487.1	48	6
X73487.1	49	6
X73487.1	50	6
X73487.1	51	6
X73487.1	52	6
X73487.1	53	6
X73487.1	54	6
X73487.1	55	6
X73487.1	56	6
X73487.1	57	6
X73487.1	58	6
X73487.1	59	6
X73487.1	60	6
X73487.1	61	6
X73487.1	62	6
X73487.1	63	6
X73487.1	64	6
X73487.1	65	6
X73487.1	66	6
X73487.1	67	6
X73487.1	68	6
X73487.1	69	6
X73487.1	70	6
X73487.1	71	6
X73487.1	72	6
X73487.1	73	6
X73487.1	74	6
X73487.1	75	6
X73487.1	76	6
X73487.1	77	6
X73487.1	78	6
X73487.1	79	6
X73487.1	80	6
X73487.1	81	6
X73487.1	82	6
X73487.1	83	6
X73487.1	84	6
X73487.1	85	6
X73487.1	86	6
X73487.1	87	6
X73487.1	88	6
X73487.1	89	6
X73487.1	90	6
X73487.1	91	6
X73487.1	92	6
X73487.1	93	6
X73487.1	94	6
X73487.1	95	6
X73487.1	96	6
X73487.1	97	6
X73487.1	98	6
X73487.1	99	6
X73487.1	100	3
X73487.1	101	3
X73487.1	102	3
X73487.1	103	3
X73487.1	104	4
X73487.1	105	4
X73487.1	106	4
X73487.1	107	4
X73487.1	108	4
X73487.1	109	4
X73487.1	110	4
X73487.1	111	4
X73487.1	112	4
X73487.1	113	4
X73487.1	114	4
X73487.1	115	4
X73487.1	116	4
X73487.1	117	4
X73487.1	118	4
X73487.1	119	4
X73487.1	120	4
X73487.1	121	8
X73487.1	122	8
X73487.1	123	8
X73487.1	124	8
X73487.1	125	8
X73487.1	126	8
X73487.1	127	8
X73487.1	128	8
